Order,TRACKING,CHSVIA,State
71818477,92419902712015573014807902,MBPM,MA
71818271,1Z1W1R130318605350,UMOC,MI
71818273,92419902712015573014807940,MBPM,TX
71818367,1Z1W1R130318605369,UMOC,CA
71818353,1Z1W1R130318605378,UMOC,CA
71818393,9205590295388102784836,UPM,HI
71818400,92419902712015573014807957,MBPM,CA
71818365,1Z1W1R130318605387,UMOC,AL
71818364,92419902712015573014807964,MBPM,CA
71818362,1Z1W1R130318605396,UMOC,PA
71818357,92419902712015573014807971,MBPM,PA
71818379,1Z1W1R130318605403,UMOC,OK
71818399,1Z1W1R130318605412,UMOC,CA
71818381,92419902712015573014807988,MBPM,MT
71818404,92419902712015573014807995,MBPM,CA
71818480,92419902712015573014808008,MBPM,MN
71818403,92419902712015573014808015,MBPM,MI
71818372,92419902712015573014808022,MBPM,IL
71818402,1Z1W1R130318605430,UMOC,NC
71818402,1Z1W1R130318605449,UMOC,NC
71818388,1Z1W1R130318605458,UMOC,FL
71818491,1Z1W1R130318605467,UMOC,MD
71818423,92419902712015573014808046,MBPM,CA
71818411,92419902712015573014808053,MBPM,ND
71818500,1Z1W1R130318605476,UMOC,CA
71818421,92419902712015573014808060,MBPM,OH
71818496,1Z1W1R130318605485,UMOC,CA
71818425,1Z1W1R130318605494,UMOC,CA
71818493,92419902712015573014808077,MBPM,NC
71818510,1Z1W1R130318605501,UMOC,MO
71818410,1Z1W1R130318605510,UMOC,CO
71818415,92419902712015573014808084,MBPM,MN
71818432,1Z1W1R130318605529,UMOC,MI
71818489,92419902712015573014808091,MBPM,FL
71818501,1Z1W1R130318605538,UMOC,MI
71818420,1Z1W1R130318605547,UMOC,CA
71818424,9205590295388102784843,UPM,HI
71818494,92419902712015573014808121,MBPM,MA
71818502,92419902712015573014808138,MBPM,WI
71818509,92419902712015573014808145,MBPM,MT
71818488,1Z1W1R130318605565,UMOC,WV
71818414,1Z1W1R130318605574,UMOC,NY
71818519,1Z1W1R130318605583,UMOC,KS
71818436,1Z1W1R130318605592,UMOC,KY
71818434,92419902712015573014808152,MBPM,CA
71818443,1Z1W1R130318605609,UMOC,CA
71818441,92419902712015573014808169,MBPM,ID
71818520,1Z1W1R130318605618,UMOC,ID
71818435,92419902712015573014808183,MBPM,FL
71818539,1Z1W1R130318605627,UMOC,MA
71818517,92419902712015573014808190,MBPM,IN
71818514,92419902712015573014808206,MBPM,MN
71818440,92419902712015573014808213,MBPM,PA
71818522,1Z1W1R130318605636,UMOC,WY
71818532,92419902712015573014808220,MBPM,CT
71818445,92419902712015573014808237,MBPM,IL
71818518,1Z1W1R130318605645,UMOR,MN
71818453,1Z1W1R130318605654,UMOC,NJ
71818531,1Z1W1R130318605663,UMOC,HI
71818447,92419902712015573014808244,MBPM,CA
71818538,1Z1W1R130318605672,UMOC,PA
71818528,92419902712015573014808251,MBPM,OH
71818540,92419902712015573014808268,MBPM,MN
71818452,92419902712015573014808275,MBPM,MN
71818536,92419902712015573014808282,MBPM,AL
71818442,1Z1W1R130318605681,UMOC,NY
71818558,92419902712015573014808299,MBPM,IL
71818468,92419902712015573014808305,MBPM,CA
71818461,1Z1W1R130318605690,UMOC,MI
71818543,1Z1W1R130318605707,UMOC,CA
71818545,92419902712015573014808312,MBPM,CA
71818542,1Z1W1R130318605716,UMOC,IN
71818579,1Z1W1R130318605725,UMOC,MN
71818562,1Z1W1R130318605734,UMOC,NJ
71818541,1Z1W1R130318605743,UMOC,WI
71818544,1Z1W1R130318605752,UMOC,PA
71818465,1Z1W1R130318605761,UMOC,MD
71818555,92419902712015573014808343,MBPM,CA
71818547,92419902712015573014808350,MBPM,NE
71818576,92419902712015573014808367,MBPM,MT
71818551,92419902712015573014808374,MBPM,PA
71818578,1Z1W1R130318605770,UMOC,TX
71818549,1Z1W1R130318605789,UMOC,CA
71818455,92419902712015573014808381,MBPM,GA
71818464,1Z1W1R130318605798,UMOC,PA
71818564,1Z1W1R130318605805,UMOC,IL
71818570,92419902712015573014808398,MBPM,NY
71818584,92419902712015573014808404,MBPM,PA
71818583,92419902712015573014808411,MBPM,PA
71818675,1Z1W1R130318605814,UMOC,ID
71818597,92419902712015573014808428,MBPM,OH
71818677,1Z1W1R130318605823,UMOC,OH
71818600,1Z1W1R130318605832,UMOC,AK
71818687,92419902712015573014808435,MBPM,ME
71818598,1Z1W1R130318605841,UMOC,CO
71818608,92419902712015573014808442,MBPM,CA
71818604,1Z1W1R130318605850,UMOC,NH
71818695,1Z1W1R130318605869,UMOC,PA
71818612,1Z1W1R130318605878,UMOC,CA
71818690,92419902712015573014808459,MBPM,NY
71818697,1Z1W1R130318605887,UMOC,LA
71818681,1Z1W1R130318605896,UMOC,MI
71818681,1Z1W1R130318605903,UMOC,MI
71818707,1Z1W1R130318605912,UMOC,KS
71818701,1Z1W1R130318605921,UMOC,PA
71818614,92419902712015573014808497,MBPM,NY
71818624,92419902712015573014808503,MBPM,MI
71818706,1Z1W1R130318605930,UMOC,HI
71818702,92419902712015573014808510,MBPM,WI
71818716,1Z1W1R130318605949,UMOC,OH
71818628,1Z1W1R130318605958,UMOC,CA
71818634,1Z1W1R130318605967,UMOR,CA
71818717,1Z1W1R130318605976,UMOC,OH
71818719,9205590295388102784850,UCPC,HI
71818722,92419902712015573014808527,MBPM,NY
71818665,1Z1W1R130318605985,UMOC,CA
71818670,1Z1W1R130318605994,UMOR,CA
71818791,92419902712015573014808534,MBPM,MI
71818669,1Z1W1R130318606000,UMOC,ID
71818744,92419902712015573014808541,MBPM,IA
71818673,92419902712015573014808558,MBPM,KS
71818778,92419902712015573014808565,MBPM,MI
71818781,1Z1W1R130318606019,UMOC,ND
71818783,1Z1W1R130318606028,UMOC,NE
71818783,1Z1W1R130318606037,UMOC,NE
71818752,92419902712015573014808572,MBPM,TX
71818761,92419902712015573014808589,MBPM,IN
71818758,1Z1W1R130318606046,UMOC,NY
71818765,92419902712015573014808602,MBPM,ID
71818786,1Z1W1R130318606055,UMOC,KY
71818794,1Z1W1R130318606064,UMOC,KS
71818796,92419902712015573014808619,MBPM,CA
71818756,1Z1W1R130318606073,UMOC,IL
71818746,1Z1W1R130318606082,UMOC,CO
71818767,1Z1W1R130318606091,UMOC,CA
71818803,92419902712015573014808626,MBPM,IA
71818802,92419902712015573014808633,MBPM,KS
71818798,1Z1W1R130318606108,UMOC,NE
71818806,1Z1W1R130318606117,UMOC,MA
71818887,92419902712015573014808640,MBPM,CA
71818889,92419902712015573014808657,MBPM,MO
71818645,1Z1W1R130318606126,UMOC,NE
71818824,1Z1W1R130318606135,UMOC,CA
71818588,1Z1W1R130318606144,UMOC,CA
71818588,1Z1W1R130318606153,UMOC,CA
71818832,1Z1W1R130318606162,UMOC,NY
71818837,1Z1W1R130318606171,UMOC,NH
71818856,92419902712015573014808664,MBPM,NY
71818855,92419902712015573014808671,MBPM,CA
71818851,92419902712015573014808688,MBPM,MI
71818922,1Z1W1R130318606180,UMOC,MN
71818848,1Z1W1R130318606199,UMOC,CO
71818924,92419902712015573014808695,MBPM,MI
71818857,1Z1W1R130318606206,UMOC,CA
71818860,92419902712015573014808701,MBPM,VA
71818863,1Z1W1R130318606215,UMOC,NY
71818867,1Z1W1R130318606224,UMOC,MA
71818929,1Z1W1R130318606233,UMOC,MI
71818933,92419902712015573014808718,MBPM,PA
71818868,1Z1W1R130318606242,UMOC,FL
71818928,92419902712015573014808725,MBPM,TX
71818960,92419902712015573014808732,MBPM,UT
71818987,92419902712015573014808749,MBPM,MI
71818975,92419902712015573014808756,MBPM,NY
71818941,92419902712015573014808763,MBPM,CA
71818949,1Z1W1R130318606251,UMOC,PA
71818984,92419902712015573014808770,MBPM,AR
71818952,1Z1W1R130318606260,UMOC,PA
71818956,92419902712015573014808787,MBPM,ME
71818953,92419902712015573014808794,MBPM,MA
71818986,92419902712015573014808800,MBPM,CA
71818977,1Z1W1R130318606279,UMOC,MI
71818994,92419902712015573014808817,MBPM,OH
71818957,92419902712015573014808824,MBPM,NY
71818996,92419902712015573014808831,MBPM,RI
71818998,92419902712015573014808848,MBPM,NJ
71818995,1Z1W1R130318606288,UMOC,AZ
71818963,1Z1W1R130318606297,UMOC,CO
71817942,92419902712015573014808855,MBPM,IN
71817954,92419902712015573014808862,MBPM,IL
71817867,92419902712015573014808879,MBPM,IL
71817870,92419902712015573014808893,MBPM,CA
71817948,1Z1W1R130318606304,UMOR,OH
71817868,1Z1W1R130318606313,UMOC,PA
71817864,1Z1W1R130318606322,UMOC,CA
71817967,1Z1W1R130318606331,UMOC,NV
71817976,92419902712015573014808909,MBPM,ID
71817966,92419902712015573014808923,MBPM,CA
71817873,92419902712015573014808930,MBPM,NC
71817949,1Z1W1R130318606340,UMOC,WI
71817953,1Z1W1R130318606359,UMOR,KY
71817984,9205590295388102784867,UCPC,HI
71817983,1Z1W1R130318606368,UMOC,MA
71817985,1Z1W1R130318606377,UMOC,NY
71817999,92419902712015573014808954,MBPM,OH
71817990,1Z1W1R130318606386,UMOC,ME
71818091,92419902712015573014808961,MBPM,NY
71818082,1Z1W1R130318606395,UMOC,IN
71817996,92419902712015573014808978,MBPM,LA
71818092,92419902712015573014808985,MBPM,KS
71818100,92419902712015573014808992,MBPM,MA
71818112,1Z1W1R130318606402,UMOC,CA
71818109,92419902712015573014809012,MBPM,TX
71818114,92419902712015573014809029,MBPM,FL
71818104,9205590295388102784874,UCPC,HI
71818106,1Z1W1R130318606411,UMOC,CA
71818001,1Z1W1R130318606420,UMOC,NY
71818033,1Z1W1R130318606439,UMOC,HI
71818026,1Z1W1R130318606448,UMOC,KS
71818023,1Z1W1R130318606457,UMOC,WI
71818039,92419902712015573014809043,MBPM,CA
71818153,92419902712015573014809050,MBPM,MI
71818160,1Z1W1R130318606466,UMOC,CA
71818072,92419902712015573014809067,MBPM,CA
71818169,92419902712015573014809074,MBPM,GA
71818062,92419902712015573014809081,MBPM,OR
71818065,92419902712015573014809098,MBPM,NY
71817549,92419902712015573014809104,MBPM,UT
71818204,92419902712015573014809111,MBPM,WA
71818292,92419902712015573014809128,MBPM,WA
71818194,1Z1W1R130318606475,UMOC,WI
71818281,92419902712015573014809135,MBPM,CA
71818283,92419902712015573014809142,MBPM,OH
71818177,92419902712015573014809159,MBPM,MS
71818317,92419902712015573014809166,MBPM,VT
71818208,92419902712015573014809173,MBPM,NY
71818348,92419902712015573014809197,MBPM,IL
71818238,1Z1W1R130318606484,UMOR,SC
71818375,92419902712015573014809227,MBPM,NJ
71818405,92419902712015573014809234,MBPM,MN
71818380,92419902712015573014809241,MBPM,CA
71818396,92419902712015573014809258,MBPM,CO
71818485,92419902712015573014809265,MBPM,OH
71818506,92419902712015573014809272,MBPM,MA
71818481,92419902712015573014809289,MBPM,IL
71818408,92419902712015573014809296,MBPM,NH
71818431,92419902712015573014809319,MBPM,NC
71818439,92419902712015573014809326,MBPM,PA
71818513,92419902712015573014809333,MBPM,IA
71818529,92419902712015573014809340,MBPM,CA
71818471,92419902712015573014809357,MBPM,CA
71818546,1Z1W1R130318606493,UMOC,TX
71818463,1Z1W1R130318606500,UMOC,WA
71818594,92419902712015573014809364,MBPM,OH
71818590,92419902712015573014809371,MBPM,MA
71818678,92419902712015573014809388,MBPM,MN
71818610,92419902712015573014809395,MBPM,MO
71818627,92419902712015573014809401,MBPM,NJ
71818620,1Z1W1R130318606519,UMOR,CA
71818713,1Z1W1R130318606528,UMOC,IL
71818631,92419902712015573014809418,MBPM,SD
71818714,1Z1W1R130318606537,UMOC,CA
71818712,92419902712015573014809425,MBPM,FL
71818638,92419902712015573014809432,MBPM,OK
71818644,92419902712015573014809449,MBPM,IA
71818650,92419902712015573014809463,MBPM,FL
71818742,1Z1W1R130318606546,UMOC,KS
71818742,1Z1W1R130318606555,UMOC,KS
71818666,1Z1W1R130318606564,UMOC,LA
71818666,1Z1W1R130318606573,UMOC,LA
71818777,1Z1W1R130318606582,UMOC,NY
71818750,1Z1W1R130318606591,UMOC,CA
71818755,9205590295388102784881,UPM,ND
71818751,1Z1W1R130318606608,UMOC,AL
71818730,92419902712015573014809470,MBPM,TX
71818780,92419902712015573014809487,MBPM,CA
71818795,1Z1W1R130318606617,UMOC,CA
71818771,92419902712015573014809500,MBPM,NY
71818773,1Z1W1R130318606626,UMOC,IA
71818876,92419902712015573014809517,MBPM,VA
71818312,92419902712015573014809524,MBPM,CA
71818909,9205590295388102784898,UPM,KY
71818905,92419902712015573014809531,MBPM,PA
71818835,92419902712015573014809555,MBPM,NY
71818833,1Z1W1R130318606635,UMOC,IL
71818897,92419902712015573014809579,MBPM,MI
71818904,1Z1W1R130318606644,UMOC,MO
71818908,1Z1W1R130318606653,UMOC,PA
71818912,1Z1W1R130318606662,UMOC,WI
71818838,92419902712015573014809586,MBPM,OH
300132923,1Z1W1R130318606671,UMOC,WA
71817865,92419902712015573014809593,MBPM,KS
71817866,92419902712015573014809609,MBPM,CA
71817869,1Z1W1R130318634515,UMOC,NY
71818005,1Z1W1R130318606680,UMOC,OR
71818089,92419902712015573014809623,MBPM,OH
71818108,92419902712015573014809630,MBPM,IL
300132924,1Z1W1R130318606699,UMOC,CA
71818119,92419902712015573014809647,MBPM,CA
71818180,1Z1W1R130318606706,UMOC,NY
71818150,92419902712015573014809654,MBPM,WY
71818185,92419902712015573014809661,MBPM,PA
71818156,92419902712015573014809678,MBPM,TN
71818200,92419902712015573014809685,MBPM,WI
71818275,92419902712015573014809692,MBPM,MI
71818231,92419902712015573014809708,MBPM,MD
71818216,92419902712015573014809715,MBPM,TN
71818214,92419902712015573014809722,MBPM,CA
71818334,9205590295388102784904,UPM,IA
71818264,1Z1W1R130318606715,UMOR,NY
71818313,92419902712015573014809753,MBPM,NY
71818328,92419902712015573014809760,MBPM,MI
71818270,92419902712015573014809777,MBPM,CA
71818360,1Z1W1R130318606724,UMOC,MO
71818391,92419902712015573014809784,MBPM,TN
71818384,9205590295388102784911,UPM,HI
71818407,92419902712015573014809791,MBPM,NY
71818527,92748902712015573014809808,MPSL,CA
71818446,92419902712015573014809814,MBPM,NY
71818523,92419902712015573014809821,MBPM,PA
71818548,92419902712015573014809838,MBPM,MN
71818458,92419902712015573014809845,MBPM,PA
71818582,9205590295388102784928,UPM,HI
71818595,92419902712015573014809852,MBPM,MA
71818676,92419902712015573014809869,MBPM,NY
71818686,92419902712015573014809876,MBPM,IL
300132930,9205590295388102784935,UPM,KY
71818703,92419902712015573014809883,MBPM,NY
71818601,92419902712015573014809890,MBPM,MA
71818619,92419902712015573014809906,MBPM,VA
71818711,92419902712015573014809920,MBPM,GA
71818229,92419902712015573014809937,MBPM,NJ
71818324,92419902712015573014809944,MBPM,CA
71818217,92748902712015573014809952,MPSL,TX
71818339,92419902712015573014809975,MBPM,FL
71818478,1Z1W1R130318606733,UMOC,ID
300132927,1Z1W1R130318606742,UMOC,CA
300132928,1Z1W1R130318606751,UMOC,TX
300132931,1Z1W1R130318606760,UMOC,IN
71818726,92419902712015573014809999,MBPM,MI
71818727,1Z1W1R130318606779,UMOC,CA
71818651,92419902712015573014810001,MBPM,CA
71818663,92419902712015573014810018,MBPM,TN
71818736,92419902712015573014810025,MBPM,NY
71818737,1Z1W1R130318606788,UMOC,OH
71818875,1Z1W1R130318606797,UMOC,CA
71818842,92419902712015573014810032,MBPM,FL
71818827,92419902712015573014810049,MBPM,CA
71818895,1Z1W1R130318606804,UMOC,OR
71818916,1Z1W1R130318606813,UMOC,NY
71818915,1Z1W1R130318606822,UMOC,IN
71818917,92419902712015573014810056,MBPM,NY
71818865,1Z1W1R130318606831,UMOC,IL
71818925,92419902712015573014810063,MBPM,CA
71818927,92419902712015573014810070,MBPM,IL
71818869,1Z1W1R130318606840,UMOC,TN
71818948,1Z1W1R130318606859,UMOC,NE
71818942,1Z1W1R130318606868,UMOC,NM
71818945,1Z1W1R130318606877,UMOR,VA
71818978,92419902712015573014810087,MBPM,NJ
71818950,1Z1W1R130318606886,UMOR,NY
71818997,92419902712015573014810094,MBPM,CO
71819001,92419902712015573014810100,MBPM,GA
71819006,92419902712015573014810117,MBPM,NJ
71818967,1Z1W1R130318606895,UMOC,CA
71819078,92419902712015573014810124,MBPM,ME
71819021,92419902712015573014810131,MBPM,MO
71819015,1Z1W1R130318606902,UMOC,CA
71819024,1Z1W1R130318606911,UMOC,AZ
71819085,1Z1W1R130318606920,UMOC,CA
71819009,92419902712015573014810162,MBPM,TN
71819005,92419902712015573014810179,MBPM,MI
71819032,1Z1W1R130318606939,UMOC,CA
71819088,1Z1W1R130318606948,UMOC,FL
71819014,9205590295388102784942,UCPC,HI
71819007,1Z1W1R130318606957,UMOC,MA
71819104,92419902712015573014810186,MBPM,OH
71819107,92419902712015573014810193,MBPM,VA
71819089,1Z1W1R130318606966,UMOC,LA
71819103,92419902712015573014810216,MBPM,MI
71819050,92419902712015573014810223,MBPM,CT
71819046,92419902712015573014810230,MBPM,MN
71819042,1Z1W1R130318606975,UMOC,OH
71819097,92419902712015573014810247,MBPM,OH
71819043,92419902712015573014810254,MBPM,MI
71819054,92419902712015573014810261,MBPM,MI
71819090,1Z1W1R130318606984,UMOC,NY
71819047,1Z1W1R130318606993,UMOC,VA
71819099,92419902712015573014810278,MBPM,CA
71819051,1Z1W1R130318607009,UMOC,NY
71819101,92419902712015573014810292,MBPM,CA
71819110,92419902712015573014810308,MBPM,PA
71819100,92419902712015573014810315,MBPM,CO
71819059,1Z1W1R130318607018,UMOC,OH
71819058,92419902712015573014810322,MBPM,WA
71819117,1Z1W1R130318607027,UMOC,DE
71819128,92419902712015573014810339,MBPM,NJ
71819069,92419902712015573014810346,MBPM,FL
71819066,9205590295388102784959,UPM,AK
71819065,1Z1W1R130318607036,UMOR,NY
71819065,1Z1W1R130318607045,UMOR,NY
71819114,1Z1W1R130318607054,UMOC,HI
71819186,92419902712015573014810353,MBPM,CA
71819116,92419902712015573014810360,MBPM,NY
71819072,92419902712015573014810377,MBPM,MN
71819062,92419902712015573014810384,MBPM,CA
71819120,92419902712015573014810391,MBPM,NY
71819136,92419902712015573014810407,MBPM,NH
71819183,1Z1W1R130318607063,UMOC,CT
71819175,1Z1W1R130318607072,UMOC,PA
71819177,1Z1W1R130318607081,UMOC,FL
71819135,1Z1W1R130318607090,UMOC,CA
71819180,92419902712015573014810414,MBPM,WY
71819133,92419902712015573014810421,MBPM,NY
71819178,1Z1W1R130318607107,UMOC,CO
71819176,92419902712015573014810445,MBPM,WI
71819191,92419902712015573014810452,MBPM,TX
71819068,92419902712015573014810469,MBPM,MN
71819215,92419902712015573014810476,MBPM,GA
71819209,92419902712015573014810483,MBPM,MD
71819198,92419902712015573014810490,MBPM,FL
71819141,1Z1W1R130318607125,UMOC,MN
71819217,92419902712015573014810506,MBPM,MN
71819151,92419902712015573014810513,MBPM,NY
71819220,92419902712015573014810520,MBPM,OH
71819201,1Z1W1R130318607134,UMOC,IA
71819213,92419902712015573014810537,MBPM,FL
71819222,1Z1W1R130318607143,UMOC,IL
71819153,92419902712015573014810544,MBPM,OH
71819149,92419902712015573014810551,MBPM,CA
71819143,92419902712015573014810575,MBPM,PA
71819197,92419902712015573014810582,MBPM,MO
71819207,92419902712015573014810599,MBPM,PA
71819224,1Z1W1R130318607152,UMOC,NY
71819224,1Z1W1R130318607161,UMOC,NY
71819212,1Z1W1R130318607170,UMOC,IA
71819226,92419902712015573014810605,MBPM,MI
71819157,1Z1W1R130318607189,UMOC,MA
71819156,1Z1W1R130318607198,UMOC,TX
71819223,1Z1W1R130318607205,UMOC,NJ
71819168,92419902712015573014810612,MBPM,AL
71819173,1Z1W1R130318607214,UMOC,GA
71819244,92419902712015573014810629,MBPM,PA
71819235,92419902712015573014810636,MBPM,CA
71819166,92419902712015573014810643,MBPM,PA
71819172,1Z1W1R130318607223,UMOC,CA
71819275,92419902712015573014810650,MBPM,NY
71819240,1Z1W1R130318607232,UMOC,CA
71819245,92419902712015573014810667,MBPM,MN
71819299,1Z1W1R130318607241,UMOC,CA
71819375,92419902712015573014810681,MBPM,CA
71819380,92419902712015573014810698,MBPM,PA
71819377,1Z1W1R130318607250,UMOC,PA
71819286,1Z1W1R130318607269,UMOC,FL
71819251,1Z1W1R130318607278,UMOC,NC
71819280,92419902712015573014810704,MBPM,VT
71819257,92419902712015573014810711,MBPM,MI
71819382,1Z1W1R130318607287,UMOC,MI
71819379,92419902712015573014810735,MBPM,MN
71819268,9205590295388102784966,UCPC,HI
71819282,1Z1W1R130318607296,UMOC,FL
71819290,92419902712015573014810742,MBPM,ME
71819267,92419902712015573014810759,MBPM,OR
71819271,1Z1W1R130318607303,UMOC,UT
71819384,92419902712015573014810766,MBPM,ID
71819302,1Z1W1R130318607312,UMOC,MI
71819303,1Z1W1R130318607321,UMOC,NJ
71818653,92419902712015573014810773,MBPM,NC
71818718,92419902712015573014810780,MBPM,IL
71818733,9205590295388102784973,UCPC,MI
71818642,92419902712015573014810797,MBPM,MA
71818721,92419902712015573014810803,MBPM,MN
71818724,92419902712015573014810810,MBPM,GA
71818649,92419902712015573014810827,MBPM,WA
71818656,92419902712015573014810841,MBPM,MA
71818655,1Z1W1R130318607330,UMOC,ID
71818652,1Z1W1R130318607349,UMOC,MO
71818668,92419902712015573014810858,MBPM,WA
71818738,1Z1W1R130318607358,UMOR,NY
71818763,92419902712015573014810865,MBPM,IA
71818779,1Z1W1R130318607367,UMOC,AL
71818787,92419902712015573014810872,MBPM,MD
71818790,92419902712015573014810889,MBPM,MA
71818667,92419902712015573014810896,MBPM,KS
71818801,92419902712015573014810902,MBPM,OH
71818818,92419902712015573014810919,MBPM,NJ
71818772,92419902712015573014810926,MBPM,MO
71818805,92419902712015573014810933,MBPM,NY
71818877,92419902712015573014810940,MBPM,ND
71818811,92419902712015573014810957,MBPM,NY
71818878,92419902712015573014810964,MBPM,FL
71818810,92419902712015573014810971,MBPM,NJ
71818880,1Z1W1R130318607376,UMOC,AR
71818808,1Z1W1R130318607385,UMOC,MI
71818813,1Z1W1R130318607394,UMOC,MD
